word	link
(사람을)차다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200826/736361/MOV000259287_700X466.mp4
그만하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733392/MOV000241069_700X466.mp4
고만하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733392/MOV000241069_700X466.mp4
이만하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733392/MOV000241069_700X466.mp4
저만하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733392/MOV000241069_700X466.mp4
먼데	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004534/MOV000359665_700X466.mp4
먼 곳	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004534/MOV000359665_700X466.mp4
방금	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785498/MOV000357144_700X466.mp4
방재	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785498/MOV000357144_700X466.mp4
성냥	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160106/241752/MOV000253956_700X466.mp4
월세	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160108/242585/MOV000255610_700X466.mp4
월급	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629558/MOV000255602_700X466.mp4
급료	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629558/MOV000255602_700X466.mp4
봉급	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629558/MOV000255602_700X466.mp4
월봉	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629558/MOV000255602_700X466.mp4
영원	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627256/MOV000256035_700X466.mp4
무궁	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627256/MOV000256035_700X466.mp4
길이	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627256/MOV000256035_700X466.mp4
불후	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627256/MOV000256035_700X466.mp4
영구	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627256/MOV000256035_700X466.mp4
영영	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627256/MOV000256035_700X466.mp4
지부	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727661/MOV000258251_700X466.mp4
이	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/264676/MOV000270507_700X466.mp4
작다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191018/628678/MOV000255952_700X466.mp4
다소	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191018/628678/MOV000255952_700X466.mp4
약간	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191018/628678/MOV000255952_700X466.mp4
조금	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191018/628678/MOV000255952_700X466.mp4
약소하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191018/628678/MOV000255952_700X466.mp4
자그마하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191018/628678/MOV000255952_700X466.mp4
적다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191018/628678/MOV000255952_700X466.mp4
조그마하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191018/628678/MOV000255952_700X466.mp4
울릉도	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160108/242435/MOV000255313_700X466.mp4
울다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727660/MOV000255309_700X466.mp4
연필	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628350/MOV000255870_700X466.mp4
목필	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628350/MOV000255870_700X466.mp4
사무원	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785467/MOV000357122_700X466.mp4
사무직원	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785467/MOV000357122_700X466.mp4
사무실	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628272/MOV000254062_700X466.mp4
서무실	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628272/MOV000254062_700X466.mp4
사무	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734955/MOV000254060_700X466.mp4
위인	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733290/MOV000255759_700X466.mp4
준말	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010121/MOV000360110_700X466.mp4
약어	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010121/MOV000360110_700X466.mp4
머리카락	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628129/MOV000250812_700X466.mp4
모발	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628129/MOV000250812_700X466.mp4
두발	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628129/MOV000250812_700X466.mp4
머리털	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628129/MOV000250812_700X466.mp4
기록	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733626/MOV000249616_700X466.mp4
기술	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733626/MOV000249616_700X466.mp4
미소	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/732860/MOV000251287_700X466.mp4
슬프다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628057/MOV000256235_700X466.mp4
슬픔	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628057/MOV000256235_700X466.mp4
슬퍼하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628057/MOV000256235_700X466.mp4
설움	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628057/MOV000256235_700X466.mp4
음력	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785447/MOV000357103_700X466.mp4
음세	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785447/MOV000357103_700X466.mp4
태음력	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785447/MOV000357103_700X466.mp4
옷	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628023/MOV000256765_700X466.mp4
의복	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628023/MOV000256765_700X466.mp4
의상	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628023/MOV000256765_700X466.mp4
가야금	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160103/239703/MOV000249898_700X466.mp4
길이	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733616/MOV000250016_700X466.mp4
장단	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733616/MOV000250016_700X466.mp4
단장	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733616/MOV000250016_700X466.mp4
길다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630961/MOV000250014_700X466.mp4
오래다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630961/MOV000250014_700X466.mp4
오래	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630961/MOV000250014_700X466.mp4
긍휼	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004890/MOV000359740_700X466.mp4
멀다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627254/MOV000250942_700X466.mp4
멀리	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627254/MOV000250942_700X466.mp4
껌	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627236/MOV000250317_700X466.mp4
깨다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732291/MOV000250301_700X466.mp4
(불을)지르다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160110/243852/MOV000258120_700X466.mp4
특허권	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010153/MOV000360133_700X466.mp4
특수 교육 대상자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010171/MOV000360145_700X466.mp4
특례	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004610/MOV000359690_700X466.mp4
불쌍하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/732903/MOV000252807_700X466.mp4
가련하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/732903/MOV000252807_700X466.mp4
가엾다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/732903/MOV000252807_700X466.mp4
애처롭다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/732903/MOV000252807_700X466.mp4
측은하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/732903/MOV000252807_700X466.mp4
자비	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/732903/MOV000252807_700X466.mp4
봉급생활자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009648/MOV000359978_700X466.mp4
봉급자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009648/MOV000359978_700X466.mp4
샐러리맨	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009648/MOV000359978_700X466.mp4
울음	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151227/235742/MOV000246092_700X466.mp4
소액 재판	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003410/MOV000359621_700X466.mp4
오열	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003313/MOV000359611_700X466.mp4
기다랗다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735603/MOV000243566_700X466.mp4
축구장	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785178/MOV000357024_700X466.mp4
잠깐	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200818/730480/MOV000242572_700X466.mp4
잠시	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200818/730480/MOV000242572_700X466.mp4
거의	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734781/MOV000248992_700X466.mp4
거개	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734781/MOV000248992_700X466.mp4
대부분	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734781/MOV000248992_700X466.mp4
주로	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734781/MOV000248992_700X466.mp4
골인	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733725/MOV000248448_700X466.mp4
나비넥타이	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733720/MOV000248924_700X466.mp4
특수교육	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220727/1001936/MOV000359513_700X466.mp4
비정	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785143/MOV000356993_700X466.mp4
연지	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005083/MOV000359811_700X466.mp4
사무소	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732130/MOV000244674_700X466.mp4
월부	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784509/MOV000356933_700X466.mp4
월	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627620/MOV000239373_700X466.mp4
달	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627620/MOV000239373_700X466.mp4
오랜만	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20190918/615385/MOV000245472_700X466.mp4
오래간만	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20190918/615385/MOV000245472_700X466.mp4
오랫동안	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20190918/615385/MOV000245472_700X466.mp4
오랜	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20190918/615385/MOV000245472_700X466.mp4
모처럼	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20190918/615385/MOV000245472_700X466.mp4
기자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191004/624380/MOV000241123_700X466.mp4
훌륭하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191004/624361/MOV000241604_700X466.mp4
위대하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191004/624361/MOV000241604_700X466.mp4
사무직	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151129/218722/MOV000238389_700X466.mp4
걷어차다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784494/MOV000356918_700X466.mp4
작은할아버지	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784489/MOV000356913_700X466.mp4
오랜만	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732056/MOV000236338_700X466.mp4
오래간만	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732056/MOV000236338_700X466.mp4
오랫동안	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732056/MOV000236338_700X466.mp4
오랜	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732056/MOV000236338_700X466.mp4
모처럼	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732056/MOV000236338_700X466.mp4
허술하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/731983/MOV000237485_700X466.mp4
동기	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201023/764360/MOV000236688_700X466.mp4
동창	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201023/764360/MOV000236688_700X466.mp4
동창생	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201023/764360/MOV000236688_700X466.mp4
파키스탄	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151116/210925/MOV000234862_700X466.mp4
특성	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160924/345367/MOV000234800_700X466.mp4
고루고루	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191010/626181/MOV000235451_700X466.mp4
유사	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191010/626181/MOV000235451_700X466.mp4
흡사	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191010/626181/MOV000235451_700X466.mp4
근사하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191010/626181/MOV000235451_700X466.mp4
비슷하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191010/626181/MOV000235451_700X466.mp4
유사하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191010/626181/MOV000235451_700X466.mp4
흡사히	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191010/626181/MOV000235451_700X466.mp4
재단사	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151118/211802/MOV000235259_700X466.mp4
잣	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735460/MOV000234993_700X466.mp4
천	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009687/MOV000359997_700X466.mp4
일천	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009687/MOV000359997_700X466.mp4
천년	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735627/MOV000257993_700X466.mp4
흙	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191004/624337/MOV000241886_700X466.mp4
백	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009772/MOV000360069_700X466.mp4
일백	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009772/MOV000360069_700X466.mp4
모래	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735057/MOV000251521_700X466.mp4
먼지	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220802/1005832/MOV000359850_700X466.mp4
티끌	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220802/1005832/MOV000359850_700X466.mp4
백화점	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626604/MOV000252903_700X466.mp4
