,word	link
6000,가로채다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220727/1001933/MOV000359510_700X466.mp4
6001,맵다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628089/MOV000250679_700X466.mp4
6002,애국가	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785446/MOV000357102_700X466.mp4
6003,기피	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733619/MOV000249888_700X466.mp4
6004,대피	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733619/MOV000249888_700X466.mp4
6005,피신	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733619/MOV000249888_700X466.mp4
6006,회피	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733619/MOV000249888_700X466.mp4
6007,피하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733619/MOV000249888_700X466.mp4
6008,가렵다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201023/764376/MOV000249510_700X466.mp4
6009,긁다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201023/764376/MOV000249510_700X466.mp4
6010,기계	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733614/MOV000249472_700X466.mp4
6011,장치	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733614/MOV000249472_700X466.mp4
6012,문란	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734912/MOV000250566_700X466.mp4
6013,교란	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734912/MOV000250566_700X466.mp4
6014,짬뽕	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734912/MOV000250566_700X466.mp4
6015,혼합	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734912/MOV000250566_700X466.mp4
6016,섞다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734912/MOV000250566_700X466.mp4
6017,소동	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734912/MOV000250566_700X466.mp4
6018,구기다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004873/MOV000359739_700X466.mp4
6019,베드로	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160106/241351/MOV000253201_700X466.mp4
6020,망설이다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733610/MOV000252637_700X466.mp4
6021,주저	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733610/MOV000252637_700X466.mp4
6022,머무적거리다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733610/MOV000252637_700X466.mp4
6023,머뭇거리다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733610/MOV000252637_700X466.mp4
6024,서슴다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733610/MOV000252637_700X466.mp4
6025,선풍기	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627335/MOV000253685_700X466.mp4
6026,빼앗기다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734901/MOV000253643_700X466.mp4
6027,마비	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785424/MOV000357081_700X466.mp4
6028,버섯	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734837/MOV000252921_700X466.mp4
6029,공격	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735615/MOV000248598_700X466.mp4
6030,의병	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004448/MOV000359637_700X466.mp4
6031,의용군	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004448/MOV000359637_700X466.mp4
6032,의군	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004448/MOV000359637_700X466.mp4
6033,수축	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735614/MOV000245952_700X466.mp4
6034,서류	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151227/235347/MOV000245892_700X466.mp4
6035,문서	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151227/235347/MOV000245892_700X466.mp4
6036,수박	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626519/MOV000253031_700X466.mp4
6037,편찮다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735172/MOV000246972_700X466.mp4
6038,아프다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735172/MOV000246972_700X466.mp4
6039,색깔	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630918/MOV000252844_700X466.mp4
6040,빛깔	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630918/MOV000252844_700X466.mp4
6041,색	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630918/MOV000252844_700X466.mp4
6042,색상	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630918/MOV000252844_700X466.mp4
6043,색채	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630918/MOV000252844_700X466.mp4
6044,컬러	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630918/MOV000252844_700X466.mp4
6045,서랍	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191010/626189/MOV000253258_700X466.mp4
6046,성희롱	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003331/MOV000359617_700X466.mp4
6047,성폭력	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003320/MOV000359615_700X466.mp4
6048,호랑나비	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003318/MOV000359613_700X466.mp4
6049,번민	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003314/MOV000359612_700X466.mp4
6050,위선자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732218/MOV000246222_700X466.mp4
6051,위선쟁이	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732218/MOV000246222_700X466.mp4
6052,-청	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735164/MOV000243094_700X466.mp4
6053,지다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735164/MOV000243094_700X466.mp4
6054,걱정	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625140/MOV000249112_700X466.mp4
6055,근심	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625140/MOV000249112_700X466.mp4
6056,상심	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625140/MOV000249112_700X466.mp4
6057,시름	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625140/MOV000249112_700X466.mp4
6058,염려	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625140/MOV000249112_700X466.mp4
6059,우수	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625140/MOV000249112_700X466.mp4
6060,괴롭다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625140/MOV000249112_700X466.mp4
6061,낙태	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003190/MOV000359584_700X466.mp4
6062,국유	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/249088/MOV000262148_700X466.mp4
6063,굽다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/732890/MOV000248510_700X466.mp4
6064,곳	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625107/MOV000248474_700X466.mp4
6065,위치	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625107/MOV000248474_700X466.mp4
6066,장소	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625107/MOV000248474_700X466.mp4
6067,터	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625107/MOV000248474_700X466.mp4
6068,거세다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625149/MOV000248980_700X466.mp4
6069,맹렬하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625149/MOV000248980_700X466.mp4
6070,진하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625149/MOV000248980_700X466.mp4
6071,힘차다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625149/MOV000248980_700X466.mp4
6072,감자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625090/MOV000248444_700X466.mp4
6073,(머리를)감다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625089/MOV000248416_700X466.mp4
6074,꿈	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625077/MOV000248404_700X466.mp4
6075,포부	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625077/MOV000248404_700X466.mp4
6076,꿈꾸다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625077/MOV000248404_700X466.mp4
6077,꾸짖다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733548/MOV000248396_700X466.mp4
6078,나무라다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733548/MOV000248396_700X466.mp4
6079,야단치다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733548/MOV000248396_700X466.mp4
6080,가책	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733548/MOV000248396_700X466.mp4
6081,구박	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733548/MOV000248396_700X466.mp4
6082,꾸중	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733548/MOV000248396_700X466.mp4
6083,꾸지람	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733548/MOV000248396_700X466.mp4
6084,책망	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733548/MOV000248396_700X466.mp4
6085,핍박	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733548/MOV000248396_700X466.mp4
6086,힐책	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733548/MOV000248396_700X466.mp4
6087,국회의사당	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003116/MOV000359575_700X466.mp4
6088,국회	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785154/MOV000357001_700X466.mp4
6089,곤란	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733713/MOV000248330_700X466.mp4
6090,타자수	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003090/MOV000359570_700X466.mp4
6091,타이피스트	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003090/MOV000359570_700X466.mp4
6092,타자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003070/MOV000359569_700X466.mp4
6093,타이핑	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003070/MOV000359569_700X466.mp4
6094,흐리다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735590/MOV000248300_700X466.mp4
6095,귀찮다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/624877/MOV000248768_700X466.mp4
6096,불편	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/624877/MOV000248768_700X466.mp4
6097,성가시다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/624877/MOV000248768_700X466.mp4
6098,(관직)관리	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151216/228700/MOV000242904_700X466.mp4
6099,건청인	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732174/MOV000249237_700X466.mp4
6100,긁어먹다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200813/728914/MOV000249186_700X466.mp4
6101,등치다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200813/728914/MOV000249186_700X466.mp4
6102,성	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735152/MOV000245378_700X466.mp4
6103,음란	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735152/MOV000245378_700X466.mp4
6104,애국자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005077/MOV000359805_700X466.mp4
6105,반역자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005074/MOV000359802_700X466.mp4
6106,역적	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005074/MOV000359802_700X466.mp4
6107,사신	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151222/232672/MOV000244692_700X466.mp4
6108,별세	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200813/728903/MOV000245082_700X466.mp4
6109,타계	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200813/728903/MOV000245082_700X466.mp4
6110,개천절	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009607/MOV000359941_700X466.mp4
6111,개천일	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009607/MOV000359941_700X466.mp4
6112,부아	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784511/MOV000356935_700X466.mp4
6113,옮다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732109/MOV000244078_700X466.mp4
6114,옮기다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732109/MOV000244078_700X466.mp4
6115,몰려가다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727498/MOV000243598_700X466.mp4
6116,몰려들다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727498/MOV000243598_700X466.mp4
6117,쇄도	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727498/MOV000243598_700X466.mp4
6118,맏며느리	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151209/224862/MOV000241165_700X466.mp4
6119,훈련	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784499/MOV000356923_700X466.mp4
6120,연습	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784499/MOV000356923_700X466.mp4
6121,묶다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160924/346213/MOV000260390_700X466.mp4
6122,매듭	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160924/346213/MOV000260390_700X466.mp4
6123,담당자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151212/226643/MOV000241952_700X466.mp4
6124,책임자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151212/226643/MOV000241952_700X466.mp4
6125,국보	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151208/224105/MOV000240839_700X466.mp4
6126,국가	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151208/224101/MOV000240831_700X466.mp4
6127,전쟁터	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005017/MOV000359751_700X466.mp4
6128,전장	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005017/MOV000359751_700X466.mp4
6129,꽃집	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191004/624336/MOV000241265_700X466.mp4
6130,꽃가게	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191004/624336/MOV000241265_700X466.mp4
6131,화방	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191004/624336/MOV000241265_700X466.mp4
6132,화원	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191004/624336/MOV000241265_700X466.mp4
6133,감당	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735125/MOV000241769_700X466.mp4
6134,사명	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735125/MOV000241769_700X466.mp4
6135,책임	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735125/MOV000241769_700X466.mp4
6136,담당	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735125/MOV000241769_700X466.mp4
6137,소임	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735125/MOV000241769_700X466.mp4
6138,역임	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735125/MOV000241769_700X466.mp4
6139,맡다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735125/MOV000241769_700X466.mp4
6140,책임지다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735125/MOV000241769_700X466.mp4
6141,한자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727483/MOV000236336_700X466.mp4
6142,횡령	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735124/MOV000241340_700X466.mp4
6143,착복	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735124/MOV000241340_700X466.mp4
6144,혁명	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784470/MOV000356900_700X466.mp4
6145,호랑이	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20190918/615447/MOV000237669_700X466.mp4
6146,범	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20190918/615447/MOV000237669_700X466.mp4
6147,건청	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201023/764361/MOV000237244_700X466.mp4
6148,횡령죄	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151124/215896/MOV000237098_700X466.mp4
6149,경색	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151124/215519/MOV000236938_700X466.mp4
6150,동결	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735112/MOV000236680_700X466.mp4
6151,얼다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735112/MOV000236680_700X466.mp4
6152,도입	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735474/MOV000236650_700X466.mp4
6153,각료	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/731843/MOV000240031_700X466.mp4
6154,방관	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735110/MOV000240519_700X466.mp4
6155,방임	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735110/MOV000240519_700X466.mp4
6156,내버리다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735110/MOV000240519_700X466.mp4
6157,방치	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735110/MOV000240519_700X466.mp4
6158,괴롭히다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151119/212577/MOV000235621_700X466.mp4
6159,정치인	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151118/211933/MOV000235323_700X466.mp4
6160,정치가	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151118/211933/MOV000235323_700X466.mp4
6161,털	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735457/MOV000234671_700X466.mp4
6162,군집	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735214/MOV000235657_700X466.mp4
6163,떼	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735214/MOV000235657_700X466.mp4
6164,무리	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735214/MOV000235657_700X466.mp4
6165,국가시험	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151119/212690/MOV000235649_700X466.mp4
6166,국가 고시	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151119/212690/MOV000235649_700X466.mp4
6167,-국	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629706/MOV000235647_700X466.mp4
6168,국가	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629706/MOV000235647_700X466.mp4
6169,나라	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629706/MOV000235647_700X466.mp4
6170,아르헨티나	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160108/242764/MOV000255963_700X466.mp4
6171,크리스마스	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/285365/MOV000284480_700X466.mp4
6172,성탄	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/285365/MOV000284480_700X466.mp4
6173,성탄절	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/285365/MOV000284480_700X466.mp4
6174,컴퓨터	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/271686/MOV000273300_700X466.mp4
6175,아니꼽다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009746/MOV000360043_700X466.mp4
6176,역겹다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009746/MOV000360043_700X466.mp4
6177,상여금	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009698/MOV000360008_700X466.mp4
6178,보너스	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009698/MOV000360008_700X466.mp4
6179,다정	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191024/630492/MOV000250884_700X466.mp4
6180,우정	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191024/630492/MOV000250884_700X466.mp4
6181,우애	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191024/630492/MOV000250884_700X466.mp4
6182,우의	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191024/630492/MOV000250884_700X466.mp4
6183,친목	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191024/630492/MOV000250884_700X466.mp4
6184,가까이하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191024/630492/MOV000250884_700X466.mp4
6185,가깝다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191024/630492/MOV000250884_700X466.mp4
6186,단란하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191024/630492/MOV000250884_700X466.mp4
6187,의좋다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191024/630492/MOV000250884_700X466.mp4
6188,정답다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191024/630492/MOV000250884_700X466.mp4
6189,친하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191024/630492/MOV000250884_700X466.mp4
6190,친교	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191024/630492/MOV000250884_700X466.mp4
6191,알	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/630112/MOV000256439_700X466.mp4
6192,계란	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/630112/MOV000256439_700X466.mp4
6193,달걀	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/630112/MOV000256439_700X466.mp4
6194,잔	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733653/MOV000255650_700X466.mp4
6195,컵	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733653/MOV000255650_700X466.mp4
6196,턱	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200819/731425/MOV000234669_700X466.mp4
6197,한턱	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200819/731425/MOV000234669_700X466.mp4
6198,통일	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735029/MOV000234721_700X466.mp4
6199,콩고	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160110/243884/MOV000258177_700X466.mp4
6200,콜롬비아	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160110/243881/MOV000258171_700X466.mp4
6201,코스타리카	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160110/243820/MOV000258050_700X466.mp4
6202,카메룬	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160110/243600/MOV000257616_700X466.mp4
6203,불가리아	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160107/242230/MOV000254905_700X466.mp4
6204,친지	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160101/238579/MOV000247662_700X466.mp4
6205,성당	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732407/MOV000253960_700X466.mp4
6206,십자가	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160108/242486/MOV000255413_700X466.mp4
6207,엄숙하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200819/731065/MOV000255271_700X466.mp4
6208,위엄	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200819/731065/MOV000255271_700X466.mp4
6209,간절	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220727/1001940/MOV000359517_700X466.mp4
6210,참선	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/279928/MOV000276870_700X466.mp4
6211,선정	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/279928/MOV000276870_700X466.mp4
6212,교황	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160103/239741/MOV000249974_700X466.mp4
6213,멀미	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733600/MOV000250944_700X466.mp4
6214,메스껍다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733600/MOV000250944_700X466.mp4
6215,마시다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734844/MOV000251932_700X466.mp4
6216,천주교	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733572/MOV000258134_700X466.mp4
6217,가톨릭	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733572/MOV000258134_700X466.mp4
6218,아르바이트	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626538/MOV000246476_700X466.mp4
6219,센티미터	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626515/MOV000246022_700X466.mp4
6220,노트북 컴퓨터	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160105/240915/MOV000252303_700X466.mp4
6221,넥타이	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625160/MOV000252147_700X466.mp4
6222,타이	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625160/MOV000252147_700X466.mp4
6223,보수 교육	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003304/MOV000359602_700X466.mp4
6224,감동	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733723/MOV000248422_700X466.mp4
6225,넘어오다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735156/MOV000242800_700X466.mp4
6226,치밀다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735156/MOV000242800_700X466.mp4
6227,(영어지문자)시	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005057/MOV000359785_700X466.mp4
6228,깨물다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784507/MOV000356931_700X466.mp4
6229,물다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784507/MOV000356931_700X466.mp4
6230,고백성사	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151207/223313/MOV000240443_700X466.mp4
6231,고해	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151207/223313/MOV000240443_700X466.mp4
6232,고해성사	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151207/223313/MOV000240443_700X466.mp4
6233,한꺼번에	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784481/MOV000356907_700X466.mp4
6234,권위자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151119/212704/MOV000235677_700X466.mp4
6235,권위	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733678/MOV000235675_700X466.mp4
6236,기와	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735067/MOV000249862_700X466.mp4
6237,단위	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727739/MOV000243352_700X466.mp4
6238,제한	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727739/MOV000243352_700X466.mp4
6239,한계	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727739/MOV000243352_700X466.mp4
